"","virus","antigen","affinity","dcy","covi","n","cv","cv_se","cv_t","I","I_se","I_t","Pr_t_I","Pr_t_cv"
"1009","WT","Spike","IgG2","Pfizer","Asthma",25,0.166739010778002,0.387755549073405,0.430010637311181,2.49243512971656,0.389586977240697,6.39763461132497,1.94610220425087e-06,0.671370663358268
"1010","WT","Spike","IgG2","Pfizer","Rheumatologic.disease",25,-0.0449404193402615,0.620165489321215,-0.0724652050365617,2.53644679298765,0.377284014147823,6.72291085196589,9.3163153738077e-07,0.942886481041392
"1011","WT","Spike","IgG2","Pfizer","Immunocompromise",25,-0.0110509850826936,0.00368905325912935,-2.99561548897285,2.53670833452845,0.369018193676538,6.87420939671065,5.21751370622177e-07,0.0064564341334453
"1012","WT","Spike","IgG2","Pfizer","Smoker",25,0.319166393389124,0.350915314431299,0.909525404744368,2.41072622264656,0.395463271181944,6.09595479105172,3.8984191772587e-06,0.372930070831421
"1013","WT","Spike","IgG2","Pfizer","Allergic.disease",25,0.739815979201454,0.306748728412168,2.41179803101706,2.10805329998182,0.379714679962683,5.55167711764263,1.40088757166532e-05,0.0246618098049644
"1014","WT","Spike","IgG2","Pfizer","Neurological.disease",25,-0.0110509850826936,0.00368905325912935,-2.99561548897285,2.53670833452845,0.369018193676538,6.87420939671065,5.21751370622177e-07,0.0064564341334453
"1015","WT","Spike","R3b","Pfizer","Age",26,-0.0392621003738512,0.0158377152289322,-2.4790255290187,2.74082146333413,0.540102886903383,5.07462842690642,3.87712530466239e-05,0.0209392631957487
"1016","WT","Spike","R3b","Pfizer","Sex",26,0.129493926135197,0.369678786865934,0.3502876841623,1.57825290846488,0.351082235328289,4.49539381276039,0.000163740864036493,0.72931046616683
"1017","WT","Spike","R3b","Pfizer","Immunosupressive.drugs",26,-0.0128880438303232,0.0032615621444428,-3.95149417964716,1.61913475470435,0.325007627482274,4.98183617180694,4.35270261164077e-05,0.00059556398890697
"1018","WT","Spike","R3b","Pfizer","Obesity",26,-0.250880759882446,0.435755909909529,-0.575736907239041,1.62420372250283,0.329748594755443,4.9255819382867,5.61007329871494e-05,0.570383924945641
"1019","WT","Spike","R3b","Pfizer","Hypertension",26,-0.408010460689705,0.479537016011355,-0.850842473190941,1.650451905251,0.32895882496137,5.01719905354361,4.46967985349664e-05,0.403628264591285
"1020","WT","Spike","R3b","Pfizer","Cardiovascular",26,-0.0128880438303232,0.0032615621444428,-3.95149417964716,1.61913475470435,0.325007627482274,4.98183617180694,4.35270261164077e-05,0.00059556398890697
"1021","WT","Spike","R3b","Pfizer","Chronic.pulmonary.disease",26,-0.0128880438303232,0.0032615621444428,-3.95149417964716,1.61913475470435,0.325007627482274,4.98183617180694,4.35270261164077e-05,0.00059556398890697
"1022","WT","Spike","R3b","Pfizer","Asthma",26,0.526424112358644,0.351831677139907,1.49623853269275,1.4948103964818,0.327642708753769,4.56231851509073,0.000138569249903607,0.148188633942101
"1023","WT","Spike","R3b","Pfizer","Rheumatologic.disease",26,-0.171879673804412,0.588706556638403,-0.291961541563031,1.61899475742173,0.331384672692954,4.88554508048059,6.19657530801425e-05,0.772933300460911
"1024","WT","Spike","R3b","Pfizer","Immunocompromise",26,-0.0128880438303232,0.0032615621444428,-3.95149417964716,1.61913475470435,0.325007627482274,4.98183617180694,4.35270261164077e-05,0.00059556398890697
"1025","WT","Spike","R3b","Pfizer","Smoker",26,-0.28615539263028,0.331964810239195,-0.862005199961081,1.72486187326976,0.349022531013171,4.94197858305219,5.38632455473812e-05,0.397583327881955
"1026","WT","Spike","R3b","Pfizer","Allergic.disease",26,0.330448281302433,0.30702814800996,1.07628008521132,1.46446382652476,0.354386349590657,4.13239344070767,0.00040475265113912,0.292962525217835
"1027","WT","Spike","R3b","Pfizer","Neurological.disease",26,-0.0128880438303232,0.0032615621444428,-3.95149417964716,1.61913475470435,0.325007627482274,4.98183617180694,4.35270261164077e-05,0.00059556398890697
"1028","WT","Spike","R3av","Pfizer","Age",28,-0.0406707705370973,0.0157943496656284,-2.57502026978704,5.67993393310071,0.601373615876281,9.44493370369149,1.0022411172207e-09,0.0163279713556305
"1029","WT","Spike","R3av","Pfizer","Sex",28,-0.264790039853898,0.477411646474714,-0.554636741288469,4.56228890300261,0.450263206488921,10.1324932556195,2.45675801321521e-10,0.584071592453949
"1030","WT","Spike","R3av","Pfizer","Immunosupressive.drugs",28,-0.0276217892897563,0.00403855336215728,-6.83952564514378,4.50833554197122,0.433736414176564,10.3941827216194,9.42082858582705e-11,2.92795663475425e-07
"1031","WT","Spike","R3av","Pfizer","Obesity",28,-0.565117996590627,0.437525801743407,-1.29162210397376,4.56423151039621,0.430448301185453,10.6034371556964,9.70136127977748e-11,0.208302370819407
"1032","WT","Spike","R3av","Pfizer","Hypertension",28,-0.786152490066915,0.504391863160101,-1.5586145366056,4.55834021083125,0.423501692239098,10.7634521759071,7.118110209284e-11,0.131658171806561
"1033","WT","Spike","R3av","Pfizer","Cardiovascular",28,-0.0276217892897563,0.00403855336215728,-6.83952564514378,4.50833554197122,0.433736414176564,10.3941827216194,9.42082858582705e-11,2.92795663475425e-07
"1034","WT","Spike","R3av","Pfizer","Chronic.pulmonary.disease",28,-0.0276217892897563,0.00403855336215728,-6.83952564514378,4.50833554197122,0.433736414176564,10.3941827216194,9.42082858582705e-11,2.92795663475425e-07
"1035","WT","Spike","R3av","Pfizer","Asthma",28,0.773990851717081,0.423975348004675,1.82555626255078,4.25975976204735,0.437240570334546,9.74237079324108,5.41550001861010e-10,0.0798869275811237
"1036","WT","Spike","R3av","Pfizer","Rheumatologic.disease",28,0.000108156209078421,0.717258312953011,0.000150791154490958,4.50833361642722,0.442510373645049,10.1880857148978,2.1984440454955e-10,0.999880882893004
"1037","WT","Spike","R3av","Pfizer","Immunocompromise",28,-0.0276217892897563,0.00403855336215728,-6.83952564514378,4.50833554197122,0.433736414176564,10.3941827216194,9.42082858582705e-11,2.92795663475425e-07
"1038","WT","Spike","R3av","Pfizer","Smoker",28,-0.634108565279856,0.387411862568638,-1.63678148902194,4.65558447617999,0.429893519792726,10.8296223642187,6.26821302283065e-11,0.114204524573001
"1039","WT","Spike","R3av","Pfizer","Allergic.disease",28,0.835906790993869,0.346241614930829,2.41422970246042,4.15598569115177,0.42421982480346,9.79677386146965,4.8447393584952e-10,0.0234182358345638
"1040","WT","Spike","R3av","Pfizer","Neurological.disease",28,-0.0276217892897563,0.00403855336215728,-6.83952564514378,4.50833554197122,0.433736414176564,10.3941827216194,9.42082858582705e-11,2.92795663475425e-07
"1041","WT","Spike","ADCPBL3","Pfizer","Age",24,0.00168136270277045,0.00330622831702802,0.508544039173263,1.64298105858523,0.123721288427779,13.2796956729423,1.09945030691273e-11,0.616372966416134
"1042","WT","Spike","ADCPBL3","Pfizer","Sex",24,0.0120221263449152,0.0876760423097944,0.137119856555981,1.68944481613114,0.0811912570358347,20.8082111031424,1.69603797413272e-15,0.892242201324484
"1043","WT","Spike","ADCPBL3","Pfizer","Immunosupressive.drugs",24,-0.000724223949813424,0.000811851067234436,-0.892065033898996,1.691002538885,0.0785793621430688,21.5196775943054,2.8678567171443e-16,0.382011745653231
"1044","WT","Spike","ADCPBL3","Pfizer","Obesity",24,0.103402029644366,0.0826782886016704,1.25065517674827,1.69202516479844,0.0775951498806806,21.80581089669,6.61344127382572e-16,0.224816286796363
"1045","WT","Spike","ADCPBL3","Pfizer","Hypertension",24,0.0149425295640202,0.0977620435431352,0.152845920793658,1.69114065940893,0.0803889206338571,21.0369867647741,1.36169064637805e-15,0.879978885705331
"1046","WT","Spike","ADCPBL3","Pfizer","Cardiovascular",24,-0.000724223949813424,0.000811851067234436,-0.892065033898996,1.691002538885,0.0785793621430688,21.5196775943054,2.8678567171443e-16,0.382011745653231
"1047","WT","Spike","ADCPBL3","Pfizer","Chronic.pulmonary.disease",24,-0.000724223949813424,0.000811851067234436,-0.892065033898996,1.691002538885,0.0785793621430688,21.5196775943054,2.8678567171443e-16,0.382011745653231
"1048","WT","Spike","ADCPBL3","Pfizer","Asthma",24,-0.0591063479001491,0.0869367038931873,-0.679877948590836,1.70888220363091,0.0837916174502748,20.3944291282481,2.53722330252848e-15,0.504008234078631
"1049","WT","Spike","ADCPBL3","Pfizer","Rheumatologic.disease",24,0.180076618953465,0.124489670987023,1.44651855471798,1.69469828814959,0.0767407391988953,22.0834240827066,5.12462851450944e-16,0.162793802846338
"1050","WT","Spike","ADCPBL3","Pfizer","Immunocompromise",24,-0.000724223949813424,0.000811851067234436,-0.892065033898996,1.691002538885,0.0785793621430688,21.5196775943054,2.8678567171443e-16,0.382011745653231
"1051","WT","Spike","ADCPBL3","Pfizer","Smoker",24,0.0229180666435928,0.0773728904754652,0.296202797940708,1.68869298914211,0.0806389051988529,20.9414176070204,1.49209834054646e-15,0.769984627855977
"1052","WT","Spike","ADCPBL3","Pfizer","Allergic.disease",24,0.0208411927781696,0.0752517587720413,0.276952899417321,1.68272985142951,0.0856589073887967,19.644540220339,5.36709116033674e-15,0.784524063003895
"1053","WT","Spike","ADCPBL3","Pfizer","Neurological.disease",24,-0.000724223949813424,0.000811851067234436,-0.892065033898996,1.691002538885,0.0785793621430688,21.5196775943054,2.8678567171443e-16,0.382011745653231
"1054","WT","Spike","ADNP","Pfizer","Age",29,0.00185650026174722,0.00403805468558782,0.459751144127203,1.45177211217613,0.146189312773485,9.9307677465151,2.44958182900197e-10,0.64951625945916
"1055","WT","Spike","ADNP","Pfizer","Sex",29,-0.187522167428283,0.0968488018878084,-1.93623631653712,1.563420689515,0.0910328717229495,17.1742433246875,1.0426806698041e-15,0.0637803675298641
"1056","WT","Spike","ADNP","Pfizer","Immunosupressive.drugs",29,-0.0040613850829581,0.000877686646655129,-4.62737481359215,1.50424422879775,0.0900085994280458,16.7122279244025,9.14730431716196e-16,8.29053022428807e-05
"1057","WT","Spike","ADNP","Pfizer","Obesity",29,0.0527586778446201,0.104010044131402,0.507245990377306,1.50129713360288,0.0914574246673003,16.4152570342346,3.0686939699356e-15,0.616257888146675
"1058","WT","Spike","ADNP","Pfizer","Hypertension",29,-0.104686577726399,0.120224873915521,-0.870756394387739,1.50793909392602,0.0905138542336248,16.659760063182,2.15767577166352e-15,0.391856277483798
"1059","WT","Spike","ADNP","Pfizer","Cardiovascular",29,-0.0040613850829581,0.000877686646655129,-4.62737481359215,1.50424422879775,0.0900085994280458,16.7122279244025,9.14730431716196e-16,8.29053022428807e-05
"1060","WT","Spike","ADNP","Pfizer","Chronic.pulmonary.disease",29,-0.0040613850829581,0.000877686646655129,-4.62737481359215,1.50424422879775,0.0900085994280458,16.7122279244025,9.14730431716196e-16,8.29053022428807e-05
"1061","WT","Spike","ADNP","Pfizer","Asthma",29,0.0333530654063358,0.102514417355194,0.325349997266954,1.49620083600055,0.0948167906031857,15.7799143641366,7.82438816376421e-15,0.747519969675527
"1062","WT","Spike","ADNP","Pfizer","Rheumatologic.disease",29,0.224730922052584,0.159407861839629,1.40978568722459,1.50290148683858,0.0884115630277791,16.9989245226483,1.33313290496289e-15,0.170453587004286
"1063","WT","Spike","ADNP","Pfizer","Immunocompromise",29,-0.0040613850829581,0.000877686646655129,-4.62737481359215,1.50424422879775,0.0900085994280458,16.7122279244025,9.14730431716196e-16,8.29053022428807e-05
"1064","WT","Spike","ADNP","Pfizer","Smoker",29,-0.256983737280684,0.0744127763344159,-3.45348944011687,1.58801883556887,0.0797242349707162,19.9188971352584,2.87376006175538e-17,0.00190857660606263
"1065","WT","Spike","ADNP","Pfizer","Allergic.disease",29,-0.0260028815702456,0.0859610267701208,-0.302496172361728,1.51659438751683,0.100252304096562,15.1277758769122,2.11281476407721e-14,0.764680668284258
"1066","WT","Spike","ADNP","Pfizer","Neurological.disease",29,-0.0040613850829581,0.000877686646655129,-4.62737481359215,1.50424422879775,0.0900085994280458,16.7122279244025,9.14730431716196e-16,8.29053022428807e-05
"1067","WT","Spike","NeutIC50","Pfizer","Age",16,-0.0375292853097832,0.016841998783163,-2.22831540323476,4.56022266878294,0.547609601348833,8.32750678138316,1.43732416876878e-06,0.0441377732809765
"1068","WT","Spike","NeutIC50","Pfizer","Sex",16,0.184130726335541,0.472179580340981,0.389959104547834,3.590093516978,0.439674397205515,8.16534585546927,1.7861751700014e-06,0.702880901447055
"1069","WT","Spike","NeutIC50","Pfizer","Immunosupressive.drugs",16,-0.0195630302799457,0.00332295441664383,-5.8872400361436,3.64023049304008,0.407524493286434,8.9325440630178,3.7099380915763e-07,3.95458259294868e-05
"1070","WT","Spike","NeutIC50","Pfizer","Obesity",16,0.0158533896760137,0.494462665350757,0.0320618537797345,3.64104186379413,0.423647942813454,8.59449910133849,1.01153741950217e-06,0.974909753356628
"1071","WT","Spike","NeutIC50","Pfizer","Hypertension",16,-0.55974048575226,0.552457335850712,-1.01318318977579,3.61933069929393,0.40766098846522,8.87828563856487,7.02303203208417e-07,0.32945953552692
"1072","WT","Spike","NeutIC50","Pfizer","Cardiovascular",16,-0.0195630302799457,0.00332295441664383,-5.8872400361436,3.64023049304008,0.407524493286434,8.9325440630178,3.7099380915763e-07,3.95458259294868e-05
"1073","WT","Spike","NeutIC50","Pfizer","Chronic.pulmonary.disease",16,-0.0195630302799457,0.00332295441664383,-5.8872400361436,3.64023049304008,0.407524493286434,8.9325440630178,3.7099380915763e-07,3.95458259294868e-05
"1074","WT","Spike","NeutIC50","Pfizer","Asthma",16,-0.438350979678892,0.54447520750288,-0.805088962065501,3.70745773164421,0.421105886230264,8.80409857205592,7.71944955341225e-07,0.435246521957432
"1075","WT","Spike","NeutIC50","Pfizer","Rheumatologic.disease",16,0.447284511360237,0.759968284372173,0.588556812906671,3.64534175703714,0.417474224889278,8.73189658116965,8.4682550985085e-07,0.566244654564922
"1076","WT","Spike","NeutIC50","Pfizer","Immunocompromise",16,-0.0195630302799457,0.00332295441664383,-5.8872400361436,3.64023049304008,0.407524493286434,8.9325440630178,3.7099380915763e-07,3.95458259294868e-05
"1077","WT","Spike","NeutIC50","Pfizer","Smoker",16,-0.479380991252205,0.380588633287801,-1.25957779429975,3.86511062047093,0.437348031716703,8.83760835803783,7.39618297914471e-07,0.229966654589225
"1078","WT","Spike","NeutIC50","Pfizer","Allergic.disease",16,0.260818810589947,0.395152864148052,0.66004535017675,3.5235454663947,0.452000320742688,7.79544903995889,2.96590639092572e-06,0.520748264195685
"1079","WT","Spike","NeutIC50","Pfizer","Neurological.disease",16,-0.0195630302799457,0.00332295441664383,-5.8872400361436,3.64023049304008,0.407524493286434,8.9325440630178,3.7099380915763e-07,3.95458259294868e-05
"1080","WT","RBD","R2a","Pfizer","Age",29,-0.0264377790995955,0.00931430349503587,-2.83840644807051,4.85360932387776,0.334802206958577,14.4969454292703,5.71010040494991e-14,0.00868024302545214
"1081","WT","RBD","R2a","Pfizer","Sex",29,-0.0289240775882108,0.272573039737633,-0.106114961391823,4.12814911575543,0.259793129959236,15.8901396522809,6.63701746922385e-15,0.9163056446955
"1082","WT","RBD","R2a","Pfizer","Immunosupressive.drugs",29,-0.0136043653023595,0.00225718658953731,-6.02713367402566,4.11831134219828,0.238203170198288,17.2890702452451,3.94666444237641e-16,1.96972230056289e-06
"1083","WT","RBD","R2a","Pfizer","Obesity",29,-0.246906790864422,0.267829720979157,-0.921879730008144,4.1385504880466,0.239875005032622,17.2529459144098,9.34418036601944e-16,0.365067191736603
"1084","WT","RBD","R2a","Pfizer","Hypertension",29,-0.850541073931513,0.271131349668852,-3.13700748722095,4.16314630881615,0.207241016205972,20.0884283672808,2.33552331292205e-17,0.00420958943580176
"1085","WT","RBD","R2a","Pfizer","Cardiovascular",29,-0.0136043653023595,0.00225718658953731,-6.02713367402566,4.11831134219828,0.238203170198288,17.2890702452451,3.94666444237641e-16,1.96972230056289e-06
"1086","WT","RBD","R2a","Pfizer","Chronic.pulmonary.disease",29,-0.0136043653023595,0.00225718658953731,-6.02713367402566,4.11831134219828,0.238203170198288,17.2890702452451,3.94666444237641e-16,1.96972230056289e-06
"1087","WT","RBD","R2a","Pfizer","Asthma",29,0.39397834489483,0.258309058414695,1.52522078518179,4.01345055037318,0.242509291185259,16.5496774608408,2.5271068836359e-15,0.139277350628348
"1088","WT","RBD","R2a","Pfizer","Rheumatologic.disease",29,0.0568367191999437,0.432206713627025,0.131503554683306,4.11747275391721,0.242743871171375,16.9622109676677,1.40391055578095e-15,0.896389296789348
"1089","WT","RBD","R2a","Pfizer","Immunocompromise",29,-0.0136043653023595,0.00225718658953731,-6.02713367402566,4.11831134219828,0.238203170198288,17.2890702452451,3.94666444237641e-16,1.96972230056289e-06
"1090","WT","RBD","R2a","Pfizer","Smoker",29,-0.507542271555284,0.213798656080368,-2.37392638878186,4.30290742508705,0.233394871755237,18.4361695384616,1.8887116353115e-16,0.025270414501284
"1091","WT","RBD","R2a","Pfizer","Allergic.disease",29,0.469088931611144,0.207434620636587,2.26138206906628,3.87410858220069,0.246779255803514,15.6986800595803,8.83873549759433e-15,0.0323300169000005
"1092","WT","RBD","R2a","Pfizer","Neurological.disease",29,-0.0136043653023595,0.00225718658953731,-6.02713367402566,4.11831134219828,0.238203170198288,17.2890702452451,3.94666444237641e-16,1.96972230056289e-06
